"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001201920","09471","2700","3405"
"1001199230","06919","1100","2800"
"1001199236","06919","2600","2800"
"1001199236","06920","2800","3327"
"1001199724","06925","1600","2400"
"1001199724","06927","3360","3445"
"1001199402","06915","2500","3000"
"1001199314","06916","2500","2800"
"1001198552","30207","3307","3395"
"1001200411","04880","3080","3300"
"1038834341","A7146","760","2500"
"1001198172","49364","2800","3430"
"1006026554","A9903","2490","3322"
"1001199347","05688","2800","3551"
"1001200090","25792","3300","3340"
"1001198516","25804","3200","3298"
"1001196821","25228","2850","3250"
"1002911908","12179","2600","3366"
"1001200657","42381","3200","3300"
"1046935931","F4221","2950","3500"
"1001198432","25586","3225","3306"
"1001198512","66069","2600","3276"
"1038698736","66071","2600","3000"
"1038698736","66072","3000","3372"
"1001199488","28899","2900","3425"
"1001198118","46043","3350","3534"
"1001198183","07785","2600","3372"
"1001198288","04866","3000","3339"
"1006023078","A5796","2500","3361"
"1001196734","07154","3000","3376"
"1044120870","61940","3070","3324"
"1001200561","09129","2600","3335"
"1002943654","51444","3000","3332"
"1001200941","A8793","2600","3000"
"1031430899","48117","2575","3278"
"1001198521","48182","2610","3302"
"1001198166","05048","3150","3373"
"1001198149","05041","2650","3250"
"1001198149","05042","3250","3371"
"1001201356","05038","3354","3404"
"1001198201","48268","2510","3381"
"1001198050","48269","3000","3382"
"1001198273","03400","3272","3287"
"1001198429","48271","2600","3280"
"1001196807","26009","3250","3293"
"1001201819","54201","3100","3410"
"1006019015","11491","2650","3343"
"1001200340","30251","2500","2978"
"1001198138","00967","2200","3344"
"1001199007","26885","2700","3318"
"1001198097","F0532","3000","3339"
"1001201996","07898","3100","3375"
"1001199014","52411","2530","3150"
"1001198087","A8556","3000","3250"
"1006025441","B4163","2600","3214"
"1001198339","04868","3100","3380"
"1001200361","04875","3000","3323"
"1001196835","06996","260","1400"
"1001196835","06997","1400","2800"
"1001196835","06998","2800","3426"
"1001196834","06998","2950","3300"
"1001196834","06999","3350","3377"
"1001196791","06994","2650","3250"
"1001196791","06995","3250","3367"
"1001196786","06995","2650","3351"
"1001198060","28825","3250","3370"
"1005751056","46386","2900","3320"
"1001199723","54957","2900","3410"
"1006022726","A3364","2700","3404"
"1001201270","26791","500","1865"
"1001198609","30145","2695","3321"
"1001200683","30151","10","1650"
"1006022177","70854","2750","3050"
"1006023454","J5972","2200","2520"
"1001198028","50473","2700","3377"
"1002886784","08380","2700","3398"
"1006019045","24850","3350","3375"
"1001198232","71222","3000","3315"
"1001200817","08879","2600","3100"
"1001198155","08889","2900","3318"
"1001198063","05318","3000","3546"
"1001198461","25836","3250","3320"
"1001198212","C5902","2120","2800"
"1001198231","14825","2800","3274"
"1006020921","63869","2600","3380"
"1001198265","09042","2700","3175"
"1006020769","09308","2600","3386"
"1001221948","31077","3000","3399"
"1001200752","31082","2600","3268"
"1001198366","31077","2800","3325"
"1031522921","54961","2900","3050"
"1001198561","54962","2850","3230"
"1001202100","48111","2000","3357"
"1006022084","70207","2600","3455"
"1001200415","05621","1600","2700"
"1001200415","05622","2700","3362"
"1001198135","03112","2625","3325"
"1001198103","32428","3000","3371"
"1001198103","32429","2650","3000"
"1001198315","54034","2850","3384"
"1006022996","A4942","2200","3276"
"1001194009","49990","2600","3324"
"1001198132","03472","2900","3373"
"1001201106","14425","2600","3357"
"1006022281","A0136","2700","3404"
"1001194208","32469","3265","3385"
"1001198118","04603","2450","3350"
"1001196620","19349","2700","3430"
"1001197046","28189","3200","3350"
"1001198113","04806","3200","3306"
"1001198084","04806","3200","3374"
"1006024028","04809","3000","3296"
"1001196572","04810","2800","3200"
"1001201658","04806","3000","3339"
"1001198100","04806","3200","3302"
"1001198503","30968","1910","3300"
"1001198901","10472","2600","3328"
"1001196740","68439","1400","1890"
"1001198565","04350","3000","3292"
"1001196736","04354","3000","3379"
"1001198336","54030","2900","3525"
"1001202038","08668","3050","3364"
"1001198503","30969","210","1910"
"1001196727","03859","3275","3375"
"1006026150","B0347","2300","3319"
"1006019854","18048","2650","3400"
"1001198294","50424","2970","3200"
"1005750763","25633","3300","3360"
"1001200521","18477","2985","3339"
"1001199230","61625","3220","3352"
"1001201571","29446","2800","3359"
"1002886727","54115","2800","3330"
"1006022265","71711","2600","3000"
"1001198280","03712","1550","3361"
"1001194502","48430","2600","3348"
"1038698772","48668","2600","3325"
"1006029918","53850","2300","2600"
"1006026018","A6314","2600","3399"
"1001194085","A6302","2910","3345"
"1006022369","04025","3040","3250"
"1006022369","04026","3250","3379"
"1001198509","04027","2950","3292"
"1001198338","B0883","3000","3224"
"1001198124","00416","2800","3297"
"1001201007","68463","180","1820"
"1038698753","19873","2300","3346"
"1006029324","63931","2600","3397"
"1006019245","10640","2800","3402"
"1006020474","61057","2500","3257"
"1001197416","17085","2750","3280"
"1001200670","21440","2600","3274"
"1001194379","51155","2600","3340"
"1001199081","63393","2600","3326"
"1001200818","55320","3271","3301"
"1001198069","17311","2700","3396"
"1001198544","25122","2585","3030"
"1001198544","28226","3030","3210"
"1001198544","25124","3210","3311"
"1001198520","25122","3275","3294"
"1006051001","53034","1800","3095"
"1001198425","55307","2800","3310"
"1001200418","25826","2700","3150"
"1006028660","C4811","2800","3200"
"1006023120","A5649","2915","3470"
"1001197491","06888","400","1700"
"1001197491","06890","3107","3363"
"1001198010","06890","0","900"
"1001198010","06891","900","2350"
"1001198010","06892","2350","3100"
"1001198010","06893","3100","3346"
"1006022127","70651","2600","2984"
"1001198077","57024","2600","3120"
"1001197395","49763","2600","3050"
"1006024028","J8962","2500","3329"
"1037351634","D5209","3000","3300"
"1001197585","17230","2800","3310"
"1005756282","20585","2750","3320"
"1001202210","17945","3255","3404"
"1001194485","49974","2600","3357"
"1001196554","C1925","1070","1670"
"1001198177","B1419","2600","3300"
"1006021695","57611","2600","2850"
"1001198867","01942","2500","3360"
"1001198112","27404","2965","3306"
"1006019722","20988","2900","3371"
"1006024430","J9165","2300","3530"
"1006136539","B2516","2600","3365"
"1002886601","01200","3040","3345"
"1001198184","05579","1600","2000"
"1001198360","C5897","1380","1955"
"1001196866","19008","2650","3075"
"1042661336","E1977","2600","3400"
"1001198378","A8829","2900","3333"
"1006021719","57860","3290","3390"
"1001198567","00493","3200","3318"
"1001198148","A6925","2650","3380"
"1001198012","06900","2800","3312"
"1006029980","63481","2500","3295"
"1001200264","C1495","3350","3490"
"1036863446","D9059","2670","3100"
"1036863446","D9058","3100","3337"
"1042201501","E1485","2580","3320"
"1044975022","E9590","3150","3380"
"1044770544","E8064","2800","3365"
"1043992632","F4938","3100","3350"
"1044004909","F4941","2700","3300"
"1001198651","54973","2850","3286"
"1044221663","E6014","2920","3370"
"1044099656","E4843","2600","3330"
"1044235263","E6244","2470","3170"
"1044235263","E6246","3170","3560"
"1044771817","E8054","3270","3400"
"1044254321","E6344","2850","3200"
"1044254321","E6349","3200","3600"
"1046419664","F2123","2810","3405"
"1001194236","44013","2600","3315"
"1001198249","42916","3000","3298"
"1002887099","40099","2700","3415"
"1002887089","40272","2800","3350"
"1001198233","43078","2500","3280"
"1006027714","F2187","3790","3800"
"1002887032","40815","2850","3285"
"1001196830","40302","2650","3376"
"1001198660","40376","2600","3288"
"1001198111","40950","3200","3295"
"1001198051","40975","2640","3437"
"1001198049","40982","3100","3401"
"1002886596","40561","3300","3345"
"1002887100","F3583","2700","3373"
"1006020331","41014","750","3396"
"1001198273","41051","3000","3287"
"1001196589","41061","3220","3382"
"1006019920","41185","2600","3005"
"1006019920","41186","3005","3272"
"1006019918","41249","2680","3252"
"1001199258","44398","1970","3350"
"1001197592","44410","3000","3359"
"1006020985","44451","2500","3328"
"1001200372","44519","3200","3336"
"1001198641","44792","3150","3344"
"1006019816","25659","2583","3350"
"1001198269","42079","2600","3320"
"1001198129","42254","2600","3311"
"1006020690","42262","2800","3572"
"1006513595","F1733","3106","3565"
"1001198234","42342","2700","3055"
"1001198140","42466","2600","3308"
"1001196602","39607","2700","3377"
"1006020804","39645","2600","3397"
"1001198236","42643","3125","3292"
"1001198247","42674","2800","3050"
"1001221945","42688","2800","3394"
"1001221990","43831","180","430"
"1001196492","39826","2600","3100"
"1001196492","39827","3100","3380"
"1001194104","39850","2600","3305"
"1001198147","42739","1920","2530"
"1001198147","42740","2530","3396"
"1001198282","42749","2500","3000"
"1001221990","43833","2500","3285"
"1001221990","43834","3285","3342"
"1006020779","43867","2600","3331"
"1006022357","43872","2600","3330"
"1001198585","43873","2870","3304"
"1001200175","26139","3350","3382"
"1001200967","26146","2900","3373"
"1001196549","26206","3250","3296"
"1001198512","26208","3200","3230"
"1001201083","32292","2900","3338"
"1001196766","32292","2900","3390"
"1001200683","30654","1650","3327"
"1001198134","30684","3000","3361"
"1001196794","26245","2693","3368"
"1001198143","26277","2600","3300"
"1001197300","26387","3250","3324"
"1001200861","26556","3250","3280"
"1001200257","32366","3000","3320"
"1001194208","32471","30","1950"
"1001196607","32509","3030","3358"
"1037025778","37320","2710","3355"
"1006019297","31042","2900","3360"
"1001221945","31099","2950","3394"
"1001198222","26582","2950","3299"
"1001199803","26587","3000","3371"
"1001200448","26612","3000","3341"
"1001201270","26621","10","500"
"1001198368","26676","3380","3698"
"1001198304","32525","2600","3390"
"1005750672","29931","3000","3321"
"1001196605","30225","2905","3368"
"1001198361","30330","2900","3318"
"1001198450","37652","500","2945"
"1001196768","28688","2900","3346"
"1001198505","28756","3250","3316"
"1001201206","27022","3250","3419"
"1001196837","27127","3000","3483"
"1002886478","24468","3280","3335"
"1001198110","30382","3250","3320"
"1001198056","30440","3300","3341"
"1001198502","30536","3150","3277"
"1001198254","30577","3200","3315"
"1001200469","37813","1600","3308"
"1001199402","28867","3300","3408"
"1002887107","40597","2600","3583"
"1001198423","29170","3050","3386"
"1001196818","29464","2200","3250"
"1046097692","29512","2910","3365"
"1001199127","29668","2600","3293"
"1006020965","33134","3020","3330"
"1002886722","38422","30","3200"
"1006028028","38458","2900","3484"
"1006027996","38462","2900","3425"
"1002886724","29762","2365","3387"
"1001198564","29799","2950","3333"
"1001196534","29825","2400","3344"
"1001198303","27183","2900","3613"
"1001197365","27247","3300","3317"
"1046924156","27384","3376","3395"
"1001198802","27400","2900","3335"
"1001198472","27540","2900","3296"
"1001201290","27604","3250","3350"
"1001198171","27606","2600","3025"
"1001198780","27609","3305","3339"
"1001196424","27611","3000","3332"
"1001196409","27612","3320","3322"
"1001196389","27613","2600","3337"
"1006801120","27614","3238","3365"
"1001201129","34620","2700","3404"
"1001196740","27647","3000","3461"
"1006030134","27730","1400","2600"
"1001198093","27799","2860","3344"
"1046453201","27862","2800","3430"
"1001200990","27912","2600","3180"
"1001196599","33887","2650","3368"
"1006023138","28053","3000","3350"
"1006020331","39295","3401","3621"
"1006466135","36706","2900","3311"
"1001200948","28261","3200","3405"
"1001199838","28275","2850","3387"
"1001198294","28351","3200","3390"
"1002887085","36750","3175","3274"
"1001198526","35463","2900","3287"
"1001200424","28395","2500","3331"
"1001196776","28480","2600","3400"
"1001197630","31669","2000","3384"
"1001197630","31846","0","2000"
"1006027169","36778","666","3215"
"1006019918","26012","3188","3371"
"1001199329","26021","2700","3345"
"1006019920","26030","3200","3272"
"1001196813","32122","3000","3330"
"1006466136","30869","400","1800"
"1001198286","49154","2550","2700"
"1001198286","49155","2700","3361"
"1001198172","49363","2000","2800"
"1001194213","45105","2600","3330"
"1001194145","46207","2645","3300"
"1027706009","49474","2500","3366"
"1001198293","49536","3050","3412"
"1001198031","49543","3300","3393"
"1002886641","45286","3335","3435"
"1006027167","36021","2700","3396"
"1007710873","36050","2500","3100"
"1007710873","36051","3100","3332"
"1001200090","36057","2900","3340"
"1001196763","36066","0","500"
"1001196763","36067","500","2400"
"1001196510","46210","2600","3250"
"1001196510","46211","3250","3403"
"1006801177","46305","2900","3329"
"1001194358","50023","2600","3337"
"1001198167","45982","3240","3344"
"1006027362","36322","2700","3305"
"1001199329","46789","230","1600"
"1001199329","46790","1600","3000"
"1001199329","46791","3000","3345"
"1001199324","46793","2700","3389"
"1006030128","46851","320","1000"
"1006030128","46852","1000","2600"
"1006030128","46853","2600","3408"
"1001198161","36614","3005","3330"
"1001198590","29064","3360","3565"
"1001196820","29119","2600","3338"
"1001194219","47407","2600","3335"
"1001198253","47415","2500","3301"
"1001200861","29226","3279","3341"
"1001198178","29422","2600","3342"
"1036117472","27421","2800","3293"
"1001221952","47480","1965","3407"
"1001198053","26318","3300","3422"
"1001200264","34440","2500","3500"
"1050804620","34451","0","3339"
"1001200333","26410","2850","3319"
"1001196818","26465","300","2200"
"1001201647","48119","3300","3367"
"1001199230","48293","2800","3220"
"1001196743","24950","3350","3374"
"1001200521","32855","2635","2985"
"1006020955","33105","2800","3350"
"1001196536","48758","2600","3342"
"1001198236","25254","3200","3292"
"1001198816","25262","2700","3325"
"1006019287","32217","3300","3434"
"1001198497","35595","3380","3549"
"1001198535","35620","550","3276"
"1001198529","35622","600","3289"
"1001201871","29929","3350","3397"
"1001198980","30074","2850","3310"
"1006021797","03340","730","3356"
"1001201677","03341","2650","3353"
"1001198469","03346","2600","3040"
"1001198469","03347","3040","3264"
"1001198500","09247","2600","3319"
"1001201764","09342","3050","3386"
"1001196656","09426","2650","3309"
"1001198157","06902","2900","3316"
"1001198176","06902","2620","3200"
"1001198176","06903","3200","3293"
"1001198431","06903","2600","3150"
"1001198431","06904","3150","3374"
"1006020752","06904","2650","3200"
"1006020752","06905","3200","3326"
"1001198717","06905","2650","3302"
"1043454089","06906","700","2100"
"1043454089","06907","2100","3100"
"1001198850","06909","2295","3295"
"1001199136","06913","376","1606"
"1001200006","06913","2900","3356"
"1001199136","06915","3101","3352"
"1001198281","07379","2900","3333"
"1001199266","05566","1900","3100"
"1001199266","05567","3100","3360"
"1035940587","05575","700","1700"
"1035940587","05576","1700","3333"
"1001200046","05588","113","1400"
"1001200046","05590","2800","3385"
"1001198455","04042","2950","3285"
"1001198501","04042","2950","3305"
"1001196735","04043","3000","3365"
"1001196733","04046","3000","3373"
"1001196724","04047","3260","3383"
"1001221507","04062","2650","3000"
"1001221507","04063","3000","3371"
"1001198381","06204","2900","3315"
"1001197387","13630","2600","3280"
"1001196293","04212","2600","3335"
"1001198270","13918","2700","3330"
"1001198637","04406","2850","3150"
"1001198637","04407","3150","3293"
"1001196723","04417","2900","3300"
"1001197520","04421","2500","2700"
"1001198628","04444","3200","3383"
"1001201750","04452","2905","3381"
"1001196402","04506","3000","3385"
"1001201769","04540","3100","3390"
"1001198415","04562","2750","3325"
"1035118371","21793","2600","3315"
"1006020750","50682","2500","3303"
"1001197514","14588","2775","3310"
"1001198477","04637","2900","3100"
"1001198477","04638","3100","3295"
"1001196564","04815","2900","3200"
"1001198110","04821","3080","3320"
"1001201480","04827","3100","3220"
"1001198346","04833","3000","3280"
"1001199181","04834","2900","3326"
"1001196537","52125","2700","3348"
"1002911895","12441","2600","3356"
"1006019145","12456","2600","3050"
"1006019145","12457","3050","3380"
"1001198071","04837","2900","3341"
"1005750672","04840","2900","3321"
"1001201433","04847","3100","3287"
"1001200301","04853","2800","3160"
"1001198164","04861","2700","3376"
"1001196729","04862","3000","3376"
"1001201518","04863","3000","3356"
"1001200242","04898","3000","3382"
"1001200588","04905","2900","3325"
"1001198168","10130","2900","3295"
"1001199186","10154","2250","3005"
"1001198108","05054","2600","3158"
"1001198456","05054","2900","3268"
"1001198443","05092","2950","3200"
"1001198443","05093","3200","3310"
"1001199287","10309","105","1600"
"1001201339","10312","705","2900"
"1001199044","10315","160","1600"
"1001199044","10316","1600","3305"
"1001198138","10317","590","2200"
"1001198226","10560","2900","3305"
"1001198107","10561","2750","3375"
"1001199735","54093","2900","3300"
"1006019493","54974","3000","3374"
"1001201847","54976","3383","3387"
"1001198331","54976","3338","3345"
"1001201784","05178","2850","3336"
"1006020640","05207","2700","3366"
"1001196728","05280","2700","3100"
"1001196728","05281","3100","3375"
"1002886811","18333","640","3350"
"1001198167","05326","2900","3240"
"1005750670","05329","2800","3000"
"1035940565","05330","2900","3100"
"1034570996","05433","2850","3343"
"1001200312","02714","2700","3333"
"1001198405","08288","2600","3290"
"1006021695","57567","2850","3115"
"1001196825","07094","2650","3316"
"1001196726","07288","2600","3205"
"1035940589","07320","2750","3302"
"1001198268","07332","2750","3303"
"1001196301","07346","2700","3338"
"1001202126","07356","2570","3394"
"1001198638","07363","3215","3315"
"1001201829","54416","2955","3410"
"1001200967","54464","2655","3100"
"1001198636","16111","2750","3314"
"1001198316","54500","2850","3450"
"1002886775","12731","2400","3350"
"1001198446","12733","2850","3290"
"1001196969","08006","3350","3434"
"1002911899","05454","2700","3200"
"1002911899","05455","3200","3410"
"1001201837","54667","2950","3375"
"1001198039","54671","2400","3369"
"1001201871","54690","3205","3350"
"1001202088","54709","2900","3300"
"1001202088","54710","3300","3387"
"1001198330","54771","3095","3355"
"1001202119","54794","3000","3427"
"1001198267","05605","2800","3250"
"1001198267","05606","3250","3338"
"1001198527","05618","2500","3315"
"1001198217","50452","1600","3200"
"1001198520","54916","2600","3010"
"1001196788","54927","3080","3351"
"1001196745","54928","3000","3375"
"1001199791","54951","2900","3400"
"1001201887","54956","3150","3396"
"1001198561","54963","3230","3341"
"1001198331","54967","2900","3340"
"1001198312","54969","2900","3353"
"1001200588","55173","2600","2905"
"1005750672","55204","2600","2900"
"1001200861","55222","2500","3240"
"1001198542","55226","2800","3170"
"1001200820","55228","3250","3399"
"1001198543","55231","3225","3309"
"1001201024","55281","2890","3260"
"1001198547","55291","3225","3285"
"1001200973","55292","2700","3204"
"1001200785","55330","2600","3288"
"1001198240","55338","2800","3360"
"1001200818","55352","2620","3275"
"1001198433","55354","3295","3306"
"1001198540","55356","2600","2950"
"1001198540","55357","2950","3294"
"1001198541","55357","2700","3303"
"1001196472","51873","3050","3380"
"1005750670","55461","960","2800"
"1005750670","55466","660","960"
"1001200819","55467","700","1700"
"1001200819","55468","1700","3340"
"1001221997","11897","2600","3317"
"1002886478","11959","2200","3200"
"1002886478","11960","3200","3335"
"1001201622","08789","740","2750"
"1002886812","08952","2800","3327"
"1046453200","18822","2900","3417"
"1001198455","57096","3150","3277"
"1001196773","09605","2750","3351"
"1001197407","17177","2720","3110"
"1002886763","14945","2800","3307"
"1001198369","53988","2700","3315"
"1001201879","54176","2600","3378"
"1001200887","66449","2400","3000"
"1001200887","66450","3000","3185"
"1001198452","A6450","2900","3300"
"1006025894","A8712","670","3325"
"1001198567","70374","600","2450"
"1002886804","70568","2920","3250"
"1001198162","A9086","2700","2900"
"1001198314","A9155","2830","3190"
"1001199181","61606","3000","3303"
"1001198408","61608","2600","2900"
"1001198161","61637","2500","3300"
"1001198040","61674","2900","3395"
"1001198656","01805","2750","3337"
"1001196730","01810","2600","3361"
"1001201696","01980","3200","3362"
"1001198388","02169","2600","3068"
"1001198250","02292","340","2400"
"1001198250","02293","2400","3304"
"1001198079","02334","2650","3350"
"1001198358","00667","3242","3319"
"1001198197","01201","0","1800"
"1001196761","01231","2600","3245"
"1001196581","68533","3400","3740"
"1006019914","68611","3200","3395"
"1002886706","58725","3050","3371"
"1006020951","65176","2800","3285"
"1006022786","A4044","2890","3115"
"1006022786","A4046","3115","3336"
"1001198444","65753","2750","3250"
"1006399386","65755","2800","3408"
"1001200296","65842","3000","3315"
"1001198086","65865","2900","3363"
"1001198571","62495","2500","3320"
"1001198102","A6538","2800","3372"
"1006029527","62605","2600","3477"
"1001200147","62750","2600","3357"
"1001199119","A7170","3245","3583"
"1001194085","A7387","2600","2900"
"1001221995","22605","3316","3339"
"1001198572","67791","2605","3301"
"1001201896","00859","2900","3428"
"1006029535","64487","2000","2700"
"1006029535","64488","2700","3324"
"1006029531","64503","3000","3450"
"1001196347","58889","1000","2550"
"1001196347","58890","2550","3373"
"1006022093","70973","2500","3310"
"1001194226","60162","2600","3330"
"1001194330","60213","2600","3347"
"1006022990","A4970","2300","2900"
"1006022990","A4971","2900","3340"
"1006022998","A5050","3200","3375"
"1001194016","60426","2600","3319"
"1001194024","60440","2600","3318"
"1002886689","60612","2500","3382"
"1001198689","60895","2650","3362"
"1001200282","60904","2800","3377"
"1006019676","66573","2950","3335"
"1006021047","66849","2600","3275"
"1001196488","C2120","3000","3398"
"1001201902","C5856","3100","3870"
"1001198360","C5898","1955","2795"
"1001199068","C5965","2500","3314"
"1001198303","C6121","1740","2900"
"1001199292","B5715","360","2580"
"1006026250","B5720","2800","3380"
"1006026380","B5725","2600","3180"
"1006026380","B5731","3180","3602"
"1006027086","B5740","2800","3600"
"1006027080","B5760","2800","3373"
"1006028574","C4276","3190","3329"
"1001200728","B1725","2600","3264"
"1006028660","C4812","3200","3550"
"1001199207","C5084","2300","2630"
"1001199207","C5085","2630","2970"
"1006513028","C1808","2600","3281"
"1001199310","C5346","2500","3125"
"1001198583","C5400","3150","3308"
"1006028272","C0687","2800","3378"
"1001199110","C5916","2500","3370"
"1001197592","C5926","2000","3000"
"1006020646","C1061","2800","3321"
"1001198206","C1608","2800","3298"
"1006025829","A9944","2000","3345"
"1006028512","C2853","2800","3500"
"1006028516","C3377","2600","2900"
"1006028308","C0057","2800","3100"
"1006026408","B4127","2800","3450"
"1006026722","B4203","2600","3287"
"1001200315","C5368","3000","3389"
"1001199076","C5390","2600","2800"
"1001201902","C5637","2700","3100"
"1001198150","G1465","3000","3351"
"1006028404","C0439","2600","3000"
"1043685249","E3151","2880","3455"
"1006023390","J5588","2200","3332"
"1006023384","J5770","2910","3340"
"1006023386","J5778","2200","3070"
"1006023386","J5779","3070","3308"
"1025685908","D5878","1000","3262"
"1052450462","X1577","2900","3375"
"1046470155","25219","3130","3336"
"1037041496","D9308","2700","3334"
"1006025297","G2266","2700","3387"
"1052088228","X2516","2700","3277"
"1038452479","D9827","2700","3363"
"1043127526","E2438","2600","3280"
"1006801265","F1102","2600","2900"
"1006024490","J9784","2000","3358"
"1006024142","J9949","2600","3000"
"1001198557","F1514","2650","3357"
"1006023844","J6876","2310","2990"
"1006023844","J6877","2900","3350"
"1044898750","E9193","3260","3460"
"1006024016","J7230","2100","2800"
"1006024016","J7231","2800","3800"
"1006024022","J7243","2100","3305"
"1006023940","J7349","2500","3316"
"1043940577","F4967","2800","3430"
"1043986307","F5009","3320","3420"
"1006024486","F0442","3200","3293"
"1001199068","F0633","3200","3314"
"1006024542","G2146","2800","3380"
"1006024278","J9427","2600","3480"
"1001201390","25564","2590","2850"
"1001201390","25589","2850","3437"
"1001198145","F4508","3090","3302"
"1001198161","25219","3250","3330"
"1001198085","25219","3250","3369"
"1001198540","27662","3250","3291"
"1046935931","F4220","2690","2950"
"1001198087","C5212","3250","3378"
"1001198080","25219","3300","3369"
"1001198122","25244","3285","3325"
"1001200418","25372","3270","3373"
"1044771816","E7676","2690","3140"
"1044771816","E7678","3140","3270"
"1001199410","25392","3250","3329"
"1002886788","28832","3300","3471"
"1045383781","F0092","2580","3380"
"1043940577","F4978","2600","2800"
"1044130473","E4872","2580","2900"
"1044130473","E4879","2900","3368"
"1006023434","C7323","2800","3293"
"1044221663","E5701","2600","2920"
"1044940378","E9042","2600","3412"
"1006024564","F6079","2500","3420"
"1001198447","19321","2580","3288"
"1001196821","25285","3250","3393"
"1001198524","25210","3235","3287"
"1001198290","25863","2300","3330"
"1046798304","F3881","2700","2950"
"1046798304","F3888","2950","3366"
"1001198070","25278","2900","3306"
"1001198061","25278","3300","3390"
"1001198275","25265","3200","3276"
"1001198049","25278","3300","3401"
"1027706009","25275","3195","3366"
"1046470155","25220","2600","3130"
"1001198062","25278","3303","3323"
"1001198282","25744","3300","3355"
"1001198236","25744","3300","3308"
"1001198140","25744","3198","3308"
"1044009341","F4984","2590","3475"
"1001200683","01572","3042","3327"
"1043981328","F6468","2600","3350"
"1052024156","G1225","2540","3150"
"1052024156","G1220","3150","3400"
"1006024526","F8555","2500","3330"
"1006024484","F6736","2200","3405"
"1051322134","F7409","2600","3400"
"1006025359","F8122","2200","3000"
"1051706184","G0575","2650","2850"
"1051706184","G0586","2850","3310"
"1006801473","49400","2455","3391"
"1044581636","F2739","3150","3320"
"1006025295","G2344","2700","3360"
"1052597149","X2522","2600","3050"
"1001196526","G1064","3230","3404"
"1052597149","X2523","3050","3330"
"1001196444","G1467","2700","3231"
"1052685754","G2552","2700","3305"
"1052635394","X2564","2600","3300"
"1052635394","X2567","3300","3410"
"1052450462","X1573","2700","2900"
"1001198467","G0826","2500","2600"
"1052088226","G3746","2700","3420"
"1006025561","G2264","2700","3388"
"1001196527","G1938","2650","3329"
"1051720674","F9459","2600","2800"
"1051720674","F9460","2800","3360"
"1001197177","17756","2050","2510"
"1001198353","G0754","2800","3350"
"1053124364","X4021","2800","3400"
"1053124364","X4022","3400","3800"
"1052040167","G0586","2700","2900"
"1052040167","G0587","2900","3429"
"1031522915","G2068","2585","3313"
"1052760756","G2638","2700","3334"
"1001200698","F9845","2995","3045"
"1001198457","30371","3250","3323"
"1001196611","30149","3300","3340"
"1006024488","G0447","2200","3311"
"1046453201","01980","3435","3495"
