"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001218328","06410","3320","3529"
"1001217711","07069","3200","3546"
"1001217544","06410","2500","3764"
"1001217545","07129","2900","3600"
"1001217547","07144","2900","3543"
"1001217715","07152","2950","3652"
"1001218664","07349","3100","3651"
"1001217709","05362","3200","3530"
"1001217541","A9258","3501","4035"
"1001219127","51583","2900","3554"
"1001217988","15525","2850","3445"
"1001217989","54701","2850","3255"
"1001216745","58599","3000","3648"
"1002910402","52830","2900","3750"
"1002909850","04095","2900","3300"
"1002909850","04096","3300","3739"
"1002910863","19220","3000","3725"
"1002909361","09018","2900","3715"
"1001218182","31539","3435","3584"
"1001216564","04658","2500","3656"
"1006048668","53498","2900","3540"
"1002909898","17912","3100","3597"
"1001218615","56882","1715","3115"
"1001218706","05094","3200","3450"
"1001218610","43778","2800","3000"
"1001218589","43828","3628","3668"
"1001218612","43835","3300","3620"
"1001218212","44054","3305","3626"
"1006040204","56693","2800","3672"
"1001218608","28078","3655","3697"
"1001216584","10551","2900","3743"
"1001219180","06459","1000","2400"
"1036444915","10551","3000","3350"
"1006822245","47305","3430","3691"
"1001215796","07866","3020","3610"
"1006048728","53678","2900","3564"
"1002909669","11438","3000","3650"
"1001219318","59208","3000","3645"
"1006042702","J9329","3000","3690"
"1001218799","27119","951","2050"
"1001218791","06496","355","1550"
"1001218792","06562","2900","3654"
"1001218795","04539","2800","3640"
"1001218797","06564","1935","3480"
"1001218798","09376","3635","3718"
"1001218796","52165","3665","3682"
"1001218794","01216","3200","3630"
