KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1039801858","15-015-30186-0001","MELVILLE","2","Giles, Benjamin M.","Giles, Benjamin M.","El Dorado","26","S","4","E","10"," "," ","SE","NE","NE","4290","-330","SE","-96.972123","37.8075055","Butler","04/10/2009","","","","LOC","Expired Intent to Drill (C-1)","","1349","GL","Arbuckle"
"1004862950","15-015-01512","GLADYS A","3","J.E. MORRIS & R.A. WHORTAN","","El Dorado","25","S","4","E","34"," ","SE","SE","NE","SW","1520","-2840","SE","-96.9784734","37.8290297","Butler","","02/27/1960","03/11/1960","03/01/1971","OIL-P&A","Plugged and Abandoned","2441","1340","KB"," "
"1044794051","15-015-24020","Barnhill A","32","Vess Oil Corporation","Vess Oil Corporation","El Dorado","26","S","5","E","6"," ","NE","SW","NW","SE","1750","-2060","SE","-96.9239794","37.8149347","Butler","03/17/2014","05/01/2014","05/30/2014","","OIL","Producing","2488","1408","KB","Arbuckle"
"1002890999","15-015-21014","MELVILLE","3","GEAR PETROLEUM CO.","Petroleum Property Services, Inc.","El Dorado","26","S","4","E","10"," "," ","NW","SE","SW","990","-3630","SE","-96.9833115","37.7986305","Butler","","01/23/1978","02/01/1978","07/10/1995","OIL-P&A","Plugged and Abandoned","2400","1312","KB"," "
"1002890189","15-015-20853","PAULSON","98-A","CITIES SERVICE OIL CO","Vess Oil Corporation","El Dorado","26","S","4","E","2"," "," ","NE","NE","SW","2179","-2674","SE","-96.96198","37.81615","Butler","","08/19/1976","09/13/1976","01/27/2006","OIL-P&A","Plugged and Abandoned","2445","1385","KB"," "
"1037652120","15-015-23764","Moler","35-A","Vess Oil Corp.","Vess Oil Corporation","El Dorado","25","S","5","E","32"," ","S2","SW","NW","NE","-1200","-2310","NE","-96.9031958","37.8359626","Butler","01/23/2008","03/27/2008","04/21/2008","","OIL","Producing","2480","1382","KB","Admire"
"1007411524","15-015-20720-0001","HEGBERG","193-A","Oxy USA, Inc.","Vess Oil Corporation","El Dorado","25","S","5","E","28"," "," ","NE","SW","SE","925","-1610","SE","-96.8824737","37.8417686","Butler","","06/26/1996","07/06/1996","","OIL","Producing","2050","1362","GL"," "
"1025717921","15-015-19130-0001","WILSON 'A'","322","Vess Oil Corp.","Vess Oil Corporation","El Dorado","25","S","5","E","8"," "," ","SW","NW","NW","4299","-5003","SE","-96.91278","37.89459","Butler","04/23/2002","06/18/2002","06/26/2002","","OIL","Recompleted","1111","1417","KB","White Cloud"
"1044787350","15-015-24016","Wilson A","451","Vess Oil Corporation","Vess Oil Corporation","El Dorado","25","S","5","E","8"," ","SE","NW","NW","NW","-450","450","NW","-96.9120717","37.8958782","Butler","03/10/2014","03/31/2014","04/15/2014","","OIL","Producing","2460","1415","KB","Arbuckle"
"1002891333","15-015-21373","PIERPOINT 'A'","117","CITIES SERVICE CO","K.C. Energy","El Dorado","25","S","5","E","33"," "," "," ","S2","NE","3430","-3880","SE","-96.8903763","37.8341871","Butler","","11/17/1980","01/05/1981","04/01/1992","OIL-P&A","Plugged and Abandoned","2150","1371","GL"," "
