KID,BARCODE,FACILITY,AISLE,COLUMN,ROW,TOP,BOTTOM,CORE_TYPE,COMMENTS
"1002889784","111532","North Lawrence","33","3","3","2050","2053","",""
"1002889784","111533","North Lawrence","33","3","3","1566","1572","",""
"1002889784","111534","North Lawrence","26","3","4","2047","2050","",""
"1002889784","111535","North Lawrence","33","3","3","2053","2056","",""
"1002889996","108470","North Lawrence","35","1","3","629.9","638","",""
"1002889996","108471","North Lawrence","5","1","6","633","635.8","",""
"1002889998","108472","North Lawrence","5","1","6","633","636","",""
"1002890007","105915","North Lawrence","5","1","5","649","652","",""
"1023154888","220195","North Lawrence","26","3","1","692","696","",""
"1023154888","220196","North Lawrence","26","3","1","0","0","CORE PIEC","BOX CONTAINS  8 TIN CANS, EACH CONTAINING APPROX. 2" CORE PIECE.  CANS ARE MARKED S-1 THROUGH S-8.  ENTRY BY LARRY BARBEE ON 5-28-09."
"1002891597","116218","North Lawrence","28","1","1","675.7","678.7","",""
"1002891597","116219","North Lawrence","28","1","1","656","659","",""
"1002891597","116220","North Lawrence","28","1","1","650","653","",""
"1002891597","116221","North Lawrence","28","1","1","664","667","",""
"1002891597","116222","North Lawrence","28","1","1","659","661","",""
"1002891597","116223","North Lawrence","28","1","1","648","650","",""
"1002891597","116224","North Lawrence","28","1","1","661","664","",""
"1002891597","116225","North Lawrence","28","1","1","667","670","",""
"1002891597","116226","North Lawrence","28","1","1","653","656","",""
"1002891597","116227","North Lawrence","28","1","1","670","673","",""
"1023154888","220197","North Lawrence","26","3","1","696","697","",""
"1023154888","220198","North Lawrence","26","3","1","671","675","",""
"1006759388","132320","North Lawrence","29","4","6","2505","2511","",""
"1006759388","132321","North Lawrence","29","4","6","2497.9","2505","",""
"1006759388","132322","North Lawrence","29","4","6","2565","2571","",""
"1006759388","132323","North Lawrence","29","4","6","2558.6","2565","",""
"1006759388","132324","North Lawrence","29","4","6","2553","2558.6","",""
"1006759388","132325","North Lawrence","29","4","6","2547","2553","",""
"1002890007","108603","North Lawrence","5","1","5","0","0","SAMPLES","S-1 THROUGH S-9."
"1002890007","108604","North Lawrence","5","1","5","0","0","SAMPLES","S-10 THROUGH S-18."
"1002890007","108605","North Lawrence","5","1","5","0","0","SAMPLES","S-19 THROUGH S-26."
"1002890007","108606","North Lawrence","5","1","5","0","0","SAMPLES","S-27 THROUGH S-34."
"1002890006","105927","North Lawrence","5","1","5","645.3","650.2","",""
"1002890006","105928","North Lawrence","5","1","5","628","636","",""
"1002890127","105929","North Lawrence","5","1","5","649.5","652.7","",""
"1002890127","105930","North Lawrence","5","1","5","652.7","655.1","",""
"1002890127","105931","North Lawrence","5","1","5","634","643","",""
"1002890127","105932","North Lawrence","5","1","5","643","651.6","",""
"1002890127","105933","North Lawrence","5","1","5","651.6","655.1","",""
"1006759388","132316","North Lawrence","29","4","6","2527.4","2531.6","",""
"1006759388","132317","North Lawrence","29","4","6","2522","2527.4","",""
"1006759388","132318","North Lawrence","29","4","6","2516.8","2522","",""
"1006759388","132319","North Lawrence","29","4","6","2511","2516.8","",""
"1002890007","105974","North Lawrence","5","1","5","655","660.5","",""
"1002890007","105975","North Lawrence","5","1","5","660.5","666.5","",""
"1002890007","105976","North Lawrence","5","1","5","666.5","672","",""
"1002891597","116211","North Lawrence","28","1","1","605","608","",""
"1002891597","116212","North Lawrence","28","1","1","660","663.3","",""
"1002891597","116213","North Lawrence","28","1","1","663.3","666","",""
"1002891597","116214","North Lawrence","28","1","1","614","617","",""
"1002891597","116215","North Lawrence","28","1","1","611","614","",""
"1002891597","116216","North Lawrence","28","1","1","623","626","",""
"1006759388","132304","North Lawrence","29","4","6","2458","2464.9","",""
"1006759388","132305","North Lawrence","29","4","6","2449","2457","",""
