"KID","BOX_NUMBER","STARTING_DEPTH","ENDING_DEPTH"
"1001275737","03253","3313","3429"
"1001275697","05815","3400","3607"
"1001239083","04200","3000","3357"
"1001276513","04215","2600","3327"
"1001239187","04304","2200","3315"
"1001239084","04388","2200","3151"
"1001276364","04413","2500","2900"
"1001276468","04413","2500","3395"
"1002921171","04579","3000","3370"
"1002921057","04597","3253","3331"
"1001276362","04637","2650","3345"
"1001239001","04648","2630","3330"
"1001276338","04673","2900","3335"
"1001276354","51558","1000","2700"
"1001276354","51559","2700","3380"
"1002921099","05077","3000","3357"
"1001276502","05232","2610","3386"
"1001275832","18355","3200","3302"
"1001275883","18367","3500","4505"
"1001276482","02767","2920","3384"
"1001276545","02770","2150","3503"
"1001276552","02823","2700","2895"
"1001276552","02825","3095","3280"
"1001276552","02826","3280","3351"
"1006116112","03180","2800","3321"
"1002939315","08688","2800","3275"
"1001276430","54232","2500","3380"
"1001276427","54235","3060","3330"
"1001275769","54239","3200","3611"
"1001275802","54239","2910","3540"
"1001275791","54247","3200","3608"
"1002920771","54260","2505","2720"
"1001275671","15971","3220","3365"
"1001276472","13148","320","2030"
"1001276467","13693","2500","3378"
"1001276345","05614","2500","3000"
"1001276345","05615","3000","3380"
"1001275673","05749","3200","3631"
"1001275829","05753","3160","3254"
"1001276427","54929","2500","3060"
"1001276431","57834","1000","2100"
"1001276431","57836","3190","3389"
"1002939315","58233","3275","3375"
"1006115956","55535","1400","3370"
"1002939564","18911","2400","3440"
"1037335417","53416","3900","4375"
"1002939693","53641","1500","3675"
"1002939673","53765","2300","3405"
"1001276367","08996","2740","3370"
"1002921101","06763","2500","3365"
"1006071630","70929","2635","3355"
"1006116305","70565","2500","3376"
"1006116315","70743","1600","3400"
"1001276420","61610","2500","3350"
"1001275669","A9279","10","1000"
"1006812156","01742","3000","3364"
"1001276329","01742","2350","2850"
"1005783349","01743","2800","3000"
"1001275949","01912","3200","3305"
"1001275951","01912","2860","3601"
"1001275669","02117","2505","3333"
"1006116197","67100","2375","3410"
"1006116193","67157","2400","3900"
"1001276409","67543","1880","3680"
"1006116219","67565","2300","3594"
"1006116225","67608","2300","3588"
"1002921077","00097","3240","3285"
"1001275986","00214","3015","3376"
"1006071427","00690","1500","3357"
"1001275801","68554","4120","4450"
"1005783349","68612","2500","2800"
"1002939209","23693","2000","3770"
"1002939209","23694","3770","3905"
"1006116205","67377","2300","3385"
"1001275674","67390","2550","3358"
"1001275844","67400","2500","3375"
"1006116367","A0075","2300","3420"
"1006071602","A0332","3000","3360"
"1001276577","62954","2300","2800"
"1001276539","02454","2600","3405"
"1006116221","67524","2500","3430"
"1001276311","67595","2300","3844"
"1006116227","67651","2300","3583"
"1005783256","02675","3000","3331"
"1002939574","00871","2500","3355"
"1002939574","00872","1380","2500"
