KID,API,nad27_longitude,nad27_latitude,ELEVATION,ELEVATION_REFERENCE,FORMATION,TOP,BASE,SOURCE,UPDATED
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Toronto Limestone Member","3486","","ACO-1","04/15/1999"
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Heebner Shale Member","3462","","ACO-1","04/15/1999"
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Stone Corral Formation","1720","","ACO-1","04/15/1999"
"1002914803","15-065-00849","-99.6292364","39.1956934","2240","KB","Kansas City Group","","3721","Drillers log","01/23/2006"
"1002914804","15-065-00850","-99.631561","39.1972315","2231","KB","Heebner Shale Member","3437","","ACO-1","04/15/1999"
"1002914804","15-065-00850","-99.631561","39.1972315","2231","KB","Lansing-Kansas City","3480","","ACO-1","09/25/2022"
"1002914804","15-065-00850","-99.631561","39.1972315","2231","KB","Stone Corral Formation","1710","","ACO-1","04/15/1999"
"1002914804","15-065-00850","-99.631561","39.1972315","2231","KB","Toronto Limestone Member","3462","","ACO-1","04/15/1999"
"1002914804","15-065-00850","-99.631561","39.1972315","2231","KB","Arbuckle Group","3776","","ACO-1","04/15/1999"
"1002914822","15-065-00867","-99.6567381","39.2292368","2338","KB","Kansas City Group","","3800","ACO-1","12/28/2005"
"1002914822","15-065-00867","-99.6567381","39.2292368","2338","KB","Heebner Shale Member","3538","","ACO-1","04/15/1999"
"1002914822","15-065-00867","-99.6567381","39.2292368","2338","KB","Lansing Group","3578","","ACO-1","04/15/1999"
"1002914822","15-065-00867","-99.6567381","39.2292368","2338","KB","Stone Corral Formation","1785","","ACO-1/Driller's Log","12/28/2005"
"1002914822","15-065-00867","-99.6567381","39.2292368","2338","KB","Mississippian System","3862","","ACO-1/Driller's Log","12/28/2005"
"1002914822","15-065-00867","-99.6567381","39.2292368","2338","KB","Base Morrowan Member","","3907","ACO-1/Driller's Log","12/28/2005"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Arbuckle Group","3890","","ACO-1","04/15/1999"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Heebner Shale Member","3507","","ACO-1","04/15/1999"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Toronto Limestone Member","3530","","ACO-1","04/15/1999"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Topeka Limestone Formation","3295","","ACO-1","04/15/1999"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Stone Corral Formation","1775","","Drillers log","01/17/2006"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Lansing - Kansas City Supergroup","3545","","Drillers log","01/17/2006"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Marmaton Group","3786","","Drillers log","01/17/2006"
"1002914839","15-065-00882","-99.6875296","39.2061172","2281","KB","Marmaton Chert","3824","","Drillers log","01/17/2006"
"1002914918","15-065-00960","-99.687661","39.2406143","2339","KB","Lansing Group","3573","","ACO-1","04/15/1999"
"1002914918","15-065-00960","-99.687661","39.2406143","2339","KB","Toronto Limestone Member","3561","","ACO-1","04/15/1999"
"1002914918","15-065-00960","-99.687661","39.2406143","2339","KB","Heebner Shale Member","3535","","ACO-1","04/15/1999"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Stone Corral Formation","1880","","Drillers log","03/03/2006"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Heebner Shale Member","3594","","Drillers log","03/03/2006"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Toronto Limestone Member","3615","","Drillers log","03/03/2006"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Lansing Group","3629","","Drillers log","03/03/2006"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Kansas City Group","","3852","Drillers log","03/03/2006"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Toronto Limestone Member","3521","","ACO-1/Driller's Log","12/28/2005"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Heebner Shale Member","3496","","ACO-1/Driller's Log","12/28/2005"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Lansing Group","3539","","ACO-1/Driller's Log","12/28/2005"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Kansas City Group","","3764","ACO-1/Driller's Log","12/28/2005"
"1002914964","15-065-01005","-99.6391223","39.2241902","2297","KB","Base Morrowan Member","","3832","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Marmaton Group","3824","","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Arbuckle Group","3888","","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Heebner Shale Member","3500","","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Toronto Limestone Member","3524","","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Kansas City Group","","3768","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Base Morrowan Member","","3880","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Topeka Limestone Formation","3293","","ACO-1/Driller's Log","12/28/2005"
"1002914975","15-065-01016","-99.6433227","39.2280013","2301","KB","Lansing Group","3544","","ACO-1/Driller's Log","12/28/2005"
"1002915050","15-065-01099","-99.6619766","39.2043957","2258","KB","Kansas City Group","","3732","Drillers log","01/17/2006"
