KID,API,LEASE_NAME,WELL_NAME,ORIG_OPERATOR,CURR_OPERATOR,FIELD_NAME,TOWNSHIP,TOWNSHIP_DIR,RANGE,RANGE_DIR,SECTION,SPOT,SUBDIVISION_4_SMALLEST,SUBDIVISION_3,SUBDIVISION_2,SUBDIVISION_1_LARGEST,FEET_NORTH,FEET_EAST,REFERENCE_CORNER,NAD27_LONGITUDE,NAD27_LATITUDE,COUNTY,PERMIT_DATE,SPUD_DATE,COMPLETION_DATE,PLUG_DATE,WELL_TYPE,STATUS,TOTAL_DEPTH,ELEVATION,ELEVATION_REFERENCE,PRODUCING_FORMATION
"1001303160","15-167-02766","Hickey","16","Cities Service Oil Co.","","Hall-Gurney","14","S","14","W","25","C"," ","SE","NW","SE","1650","-1650","SE","-98.8232801","38.8029133","Russell","","01/09/1953","01/30/1953","12/01/1965","OIL-P&A"," ","2398","1749","KB"," "
"1006135574","15-167-21397","BRACK 'A'","2","OIL INVESTMENTS LTD","HG Oil Holdings, LLC","Hall-Gurney","15","S","12","W","8"," ","N2","SW","SW","SE","423","-2350","SE","-98.6783656","38.7561764","Russell","","01/23/1980","05/19/1980","","OIL","Producing","3292","1849","KB"," "
"1002944034","15-167-20318","HOLL C","10","AYLWARD DRLG","","Hall-Gurney","14","S","14","W","21"," ","W2","SE","SE","SE","330","-500","SE","-98.8750885","38.8136369","Russell","","10/17/1969","11/07/1969","08/01/1988","OIL","Approved Intent to Drill","3260","1816","KB"," "
"1001302375","15-167-06810","MARY OWENS","1","SHIELDS, R. H.","","Hall-Gurney","14","S","13","W","34"," "," ","SE","NE","SW","1650","-2970","SE","-98.7536894","38.7884787","Russell","","09/21/1938","11/28/1938","","D&A","Spudded","3175","1697","DF"," "
"1001297467","15-167-04519","Flegler 'B'","2","Duke and Wood Drilling Co.","","Hall-Gurney","14","S","14","W","28"," "," ","E2","E2","SW","1320","-2970","SE","-98.8836127","38.8018719","Russell","","03/19/1952","03/22/1952","03/22/1952","D&A","Plugged and Abandoned","3224","1794","KB"," "
"1001299306","15-167-05206","KRUG","3","Col-Kan Development Inc.","","Hall-Gurney","14","S","14","W","4"," "," ","SW","SW","SE","330","-2310","SE","-98.8809146","38.8572629","Russell","12/20/1991","08/21/1943","","10/01/1947","OIL-P&A","Plugged and Abandoned","3060","1863","KB"," "
"1001299728","15-167-05014","DALE INJECTION TWIN","1","MURFIN DRILLING CO., INC.","","Hall-Gurney","14","S","13","W","18"," "," ","SE","SE","NW","2970","-2970","SE","-98.8097616","38.8355959","Russell","","08/31/1959","09/04/1959","08/01/1959","INJ-P&A","Spudded","2420","1822","KB"," "
"1001299767","15-167-02281","Phinney, Clyde ","11","Coop. Refining Assoc.","","Hall-Gurney","14","S","13","W","19"," "," ","SE","NW","SW","1650","-4290","SE","-98.8144218","38.8173907","Russell","","06/06/1952","06/13/1952","12/01/1970","OIL-P&A"," ","2325","1777","KB"," "
"1001299904","15-167-05863","ROGG, G. ","8","SINCLAIR OIL & GAS CO.","","Hall-Gurney","14","S","13","W","29"," "," ","SE","SE","SE","330","-330","SE","-98.7817758","38.7993467","Russell","","09/30/1949","10/28/1949","12/01/1974","OIL-P&A"," ","2288","1731","DF"," "
"1001299980","15-167-02616","SAM BOXBERGER","4","HARTMAN & BLAIR OIL CO.","","Hall-Gurney","14","S","14","W","10"," "," ","W2","SE","SE","660","-990","SE","-98.8579043","38.8436453","Russell","","06/02/1944","","","OIL","Spudded","3025","1849","KB"," "
"1001300192","15-167-03079","VEJL","9","SHIELDS OIL PRODUCERS","","Hall-Gurney","15","S","12","W","5","C"," ","W2","SW","SW","660","-4950","SE","-98.6869125","38.7715632","Russell","","01/13/1962","","02/01/1970","OIL-P&A"," ","3315","1867","KB"," "
"1001300268","15-167-03166","HAFEMAN ESTATE","1","MAGNOLIA PETROLEUM CORP.","","Hall-Gurney","15","S","12","W","32","C"," "," ","SE","NE","3300","-660","SE","-98.6733442","38.7057734","Russell","","10/31/1943","11/18/1943","","OIL","Spudded","3265","1817","DF"," "
"1001302431","15-167-06007","Holl","17","Aylward Drilling Co.","","Hall-Gurney","14","S","14","W","22","C"," ","NW","SE","SW","990","-3630","SE","-98.8675699","38.8154674","Russell","","05/21/1958","07/18/1958","08/19/1991","OIL-P&A"," ","3004","1856","KB"," "
